UDG ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,β_*,σ_z/σ_r,σ_θ/σ_r,class
560084,8.401283021,6.9726288,8.417174349,9.685194456,-15.4001,3.611853602,1.428654221,-1.283911435,-1.268020106,16.45610798,10.10321046,0.2692155701,0.8217195667,0.9067556525,3
564829,8.540404136,8.961083862,9.100835416,9.984635337,-16.5967,4.515184912,-0.4206797259,-1.444231201,-0.8837999206,9.838914197,19.94404266,0.03808953123,0.8676231185,0.9671856294,3
568305,8.417268766,9.066151147,9.154091838,10.23423319,-16.6481,3.326657182,-0.6488823811,-1.816964422,-1.080141351,13.34933096,102.3892733,0.02703978898,0.8732323305,1.012387379,3
570843,8.392302161,8.129189864,8.581403979,9.434825112,-16.1678,3.972799095,0.2631122964,-1.042522952,-0.8534211329,7.704425103,8.064383132,0.3052850916,0.8975819762,0.8478233729,3
672137,8.398581107,9.059386973,9.145166377,10.18100917,-16.5046,2.15359036,-0.6608058659,-1.782428059,-1.035842789,3.514339606,62.50341615,-0.1070621782,1.163496653,1.036368932,3
675277,8.446032944,8.732576505,8.913550463,9.972423102,-16.5181,1.512758803,-0.2865435612,-1.526390158,-1.058872639,11.96332046,17.33279569,0.1839982832,0.8665470969,0.9188697068,3
756791,8.344046004,9.11024526,9.178919748,10.31595544,-16.5892,1.573289317,-0.7661992557,-1.97190944,-1.137035696,8.798586818,70.39890551,0.0428204833,0.8306451728,1.046582028,3
762752,8.52475007,9.184114472,9.270152585,10.68525011,-16.5802,2.344697509,-0.6593644018,-2.160500036,-1.415097521,6.621429719,131.5127668,-0.005307198894,0.9440571956,1.024303913,3
771500,8.487463781,9.388735303,9.440090253,10.66231478,-16.9849,1.584398988,-0.9012715214,-2.174851001,-1.222224529,6.30943833,62.08937334,-0.2468260658,1.034426008,1.106747784,3
775031,8.422989729,9.445325516,9.484734483,10.68807141,-16.3085,1.725363672,-1.022335787,-2.265081686,-1.203336932,47.20753547,208.986408,0.04601147917,0.9301265046,1.070920295,3
779137,8.686961097,9.316318886,9.407904881,10.65501763,-16.5191,2.103981152,-0.6293577888,-1.968056535,-1.247112751,25.38114966,140.0147168,0.016898628,0.8454677449,1.026263959,3
780720,8.426562089,9.163434994,9.236524379,10.64970484,-16.7574,1.750707569,-0.7368729051,-2.22314275,-1.413180459,18.21291008,326.2817723,-0.02884788198,0.9209739701,1.122189045,3
781103,8.367694684,9.505350423,9.535883637,10.6371954,-16.4536,1.740745974,-1.137655739,-2.269500712,-1.101311759,18.5767057,249.8499483,-0.3018292035,0.5578373354,0.8752982032,3
782088,8.318946258,9.006763752,9.087823752,10.44606784,-15.6717,1.619601238,-0.6878174934,-2.127121585,-1.358244092,26.11137046,41.67762139,0.10113684,0.6788128819,0.8999898521,3
783844,8.327881167,9.163172391,9.222402369,10.58661335,-16.3457,1.534046166,-0.8352912237,-2.258732187,-1.364210985,21.78022921,176.5566142,-0.2175858416,0.6608452929,0.8553030021,3
784996,8.444860639,9.438013902,9.480033497,10.56728893,-16.5208,1.975223536,-0.9931532628,-2.122428288,-1.08725543,23.24216534,107.4210641,0.2337041554,0.8678658657,0.9588565036,3
785836,8.636285542,9.007352494,9.16132971,10.59527242,-16.7566,2.364132351,-0.3710669525,-1.95898688,-1.433942712,10.25904544,126.9305486,0.2018358156,0.8903366274,0.9505809122,3
787219,8.459580943,9.673762905,9.699506372,10.49981298,-16.9048,1.628221415,-1.214181962,-2.040232039,-0.8003066092,31.85198276,91.06152451,0.2244585928,0.7959210257,0.9450271707,3
789756,8.654239458,9.297135396,9.386179633,10.45917566,-16.7581,1.723974941,-0.6428959385,-1.804936205,-1.07299603,368.6760277,9588.527637,-0.1501236243,0.8718733758,1.088569152,3
790097,8.330021551,9.285151183,9.330820042,10.60710866,-16.8048,1.508345106,-0.9551296322,-2.277087112,-1.27628862,16.71847913,134.7954158,0.02343678601,1.033006267,0.9831309642,3
791060,8.798095182,8.824497477,9.112526931,10.59647401,-16.863,2.40601159,-0.02640229454,-1.798378829,-1.483947081,43.5790351,120.888876,0.09475496807,0.889091211,0.9748701967,3
791202,8.259467631,9.122299675,9.178114071,10.54132443,-15.8814,2.013475971,-0.8628320438,-2.281856803,-1.363210363,7.111568416,146.7177241,0.09035389639,0.9159795563,0.9564730548,3
793351,8.363708109,9.210279748,9.268087769,10.47896084,-16.4032,1.86094155,-0.8465716395,-2.115252734,-1.210873074,6.694932178,47.46928889,-0.1161033038,0.8543373928,0.9511236672,3
793936,8.229286151,9.567277064,9.586775848,10.50651887,-16.4851,1.760537329,-1.337990913,-2.277232718,-0.9197430207,13.64909871,62.18128936,-0.05661853229,0.9882444449,1.061008669,3
796522,8.447664472,8.904583388,9.034661493,10.48696533,-16.5482,1.815955075,-0.4569189165,-2.039300857,-1.452303836,14.9398782,48.40960744,-0.1559394289,1.074378963,1.253699701,3
797199,8.575214095,9.352519623,9.419587331,10.48472337,-16.8559,1.922436097,-0.7773055285,-1.909509274,-1.065136038,19.61338553,81.80385033,0.059500657,0.9154800564,1.048442876,3
798266,8.286317375,8.883911347,8.981718246,10.43972912,-16.2155,2.237735551,-0.5975939722,-2.153411746,-1.458010875,8.005411337,144.5569858,0.1460385971,0.9129727819,0.927257418,3
800561,8.407265334,9.430045722,9.469416139,10.49951447,-16.4407,1.787061863,-1.022780388,-2.09224914,-1.030098335,19.87347534,73.32499421,0.01963967185,0.9473449501,0.9666322083,3
800619,8.418164705,8.94750752,9.059967681,10.55403016,-16.4408,1.541230245,-0.5293428151,-2.135865455,-1.49406248,6.030630554,99.4078221,0.1018593725,1.046280588,1.076421307,3
801428,8.211081082,9.217891278,9.258669249,10.49530283,-16.1616,2.149587273,-1.006810196,-2.284221751,-1.236633585,7.153895275,79.31344392,-0.1132782042,0.9874963211,1.116163172,3
803423,8.427646528,9.283201614,9.339900117,10.46545108,-16.5547,1.71858062,-0.8555550867,-2.037804557,-1.125550967,13.11527485,113.0214357,-0.1598227938,0.932604336,1.053548663,3
804308,8.620626927,9.017560939,9.16397664,10.50101742,-16.8137,1.891727519,-0.396934012,-1.880390493,-1.33704078,18.43387472,63.79912103,-0.04596758728,1.048638758,0.9873648282,3
804592,8.202226619,9.524344481,9.544552478,10.35349521,-16.4987,2.06057852,-1.322117862,-2.151268586,-0.8089427275,4.361358939,125.7249344,-0.04001643884,0.758325466,0.8481364099,3
804778,8.502365038,9.34221513,9.400866549,10.39165422,-16.916,2.38091973,-0.839850092,-1.889289185,-0.9907876739,19.60836775,66.41244533,0.07289937837,0.8283902644,1.006896494,3
805966,8.541079058,9.18496955,9.273829589,10.47019032,-16.9788,2.162552903,-0.6438904917,-1.929111266,-1.196360735,26.20195264,60.41881421,0.1391643207,0.8431532108,1.006480586,3
806339,8.443640741,9.325036109,9.37865336,10.4481978,-16.3308,2.103159312,-0.8813953682,-2.004557056,-1.069544437,11.84466887,43.15611617,0.1432607125,0.989632997,0.8868145754,3
807185,8.410489653,9.057753606,9.145991416,10.5175818,-16.5265,1.944129089,-0.6472639528,-2.107092149,-1.371590386,41.11236636,160.216251,0.02335729582,0.8901389999,1.103810382,3
807990,8.277941137,8.700915032,8.840036554,10.47828337,-15.6015,2.317673748,-0.4229738956,-2.200342232,-1.638246815,6.683409351,120.5349476,-0.09161760558,0.8040915022,1.058080333,3
810217,8.351084428,9.272461359,9.321619611,10.45855115,-16.7083,1.664079903,-0.9213769308,-2.107466725,-1.136931542,11.52992267,49.62459339,0.04973681829,0.8532754925,1.056411293,3
811242,8.244094298,9.027928466,9.094067949,10.50012533,-16.1666,1.765371423,-0.783834168,-2.256031027,-1.406057376,4.23253767,83.11075588,-0.07548943469,1.039473782,0.9779261282,3
812155,8.335611741,8.882353099,8.990904919,10.48514063,-16.1458,1.638827644,-0.5467413582,-2.149528891,-1.494235713,3.576725804,57.73310351,-0.04436484954,1.007005694,1.068160721,3
812734,8.397964684,9.295701391,9.347451991,10.42767741,-16.394,1.949522417,-0.8977367068,-2.029712722,-1.080225415,16.57651281,79.14674354,-0.01309175757,0.9085344508,1.061346953,3
812766,8.313285872,9.123127461,9.185686194,10.45254632,-16.2319,1.908416938,-0.8098415892,-2.139260446,-1.266860124,6.843134529,48.59948954,0.01209533063,0.8630704804,1.015708317,3
813560,8.197554647,9.135015132,9.182480309,10.42796788,-15.9723,2.150057049,-0.9374604841,-2.23041323,-1.245487569,16.05720834,100.8742013,0.1557584403,0.8276920646,0.9884022528,3
816259,8.233810658,9.101778308,9.156976552,10.44714547,-15.9585,1.597539816,-0.8679676497,-2.213334815,-1.290168921,5.810828788,32.65662275,0.08538890936,0.8542306633,1.198098706,3
817137,8.386691465,9.045067253,9.131283206,10.43422358,-16.384,1.646890869,-0.6583757879,-2.047532112,-1.302940371,5.300326949,8.667473126,0.02671499874,0.9938884106,1.042009067,3
818612,8.463990494,8.875685935,9.017928102,10.38262251,-16.3124,2.10798492,-0.4116954406,-1.918632015,-1.364694407,15.74220225,109.2575739,0.00903113912,0.9276438531,1.061291362,3
819678,8.256162664,8.872768596,8.966808135,10.42259357,-15.953,1.665421849,-0.6166059326,-2.166430907,-1.455785435,40.78547737,73.84146747,0.3626142605,0.6109019658,0.8858632437,3
821716,8.367721139,8.61218159,8.807959537,10.44229733,-15.8246,1.83922227,-0.2444604509,-2.074576196,-1.634337798,11.75648334,33.43999254,0.08697496111,0.8668774189,1.000682827,3
823142,8.63133998,8.265367317,8.786844148,10.4034676,-15.8649,2.168673313,0.3659726628,-1.77212762,-1.616623451,21.68999765,33.83457132,0.1025109436,0.9649641309,1.073788398,3
823293,8.771792021,8.412761135,8.929397152,10.35927399,-15.9202,2.029403481,0.3590308855,-1.587481966,-1.429876835,13.5921611,22.67400127,-0.1764830906,0.9988836809,1.084300592,3
823489,8.46745254,8.943661706,9.068828644,10.33942603,-16.4257,2.245275132,-0.4762091658,-1.871973491,-1.270597386,4.072388795,23.33624484,0.01656034198,0.9310781697,0.9677018728,3
827833,8.180632461,9.099468746,9.14889961,10.31102833,-15.8508,1.524527434,-0.9188362853,-2.130395867,-1.162128718,1.621199026,24.07200041,-0.009094704834,0.9274998433,0.963074202,3
830247,8.517952763,8.136188901,8.668764361,10.33358609,-15.7213,2.045271395,0.3817638622,-1.815633326,-1.664821728,4.299488571,17.61114713,-0.1308415324,0.9433888624,0.9885369155,3
831858,8.249823491,8.95034549,9.029268455,10.33242354,-15.6522,1.681440932,-0.700521998,-2.082600048,-1.303155085,22.21076208,93.57019892,0.2061085305,0.7664578104,0.9157786057,3
837158,8.343850408,9.016653545,9.100306892,10.23045291,-15.975,1.946877565,-0.6728031377,-1.886602505,-1.130146021,10.98295157,20.35511971,-0.08257666739,0.9423782564,1.009451281,3
838085,8.25749449,8.958002954,9.036928168,10.30148872,-15.9272,1.660704813,-0.7005084641,-2.043994234,-1.264560556,27.31922876,38.70701759,0.2151025806,0.90945517,1.067675635,3
839877,8.538515896,8.024292043,8.654471895,10.3360109,-15.2861,1.879585769,0.514223853,-1.797495006,-1.681539008,26.03085784,54.30130745,0.1644697419,0.9173290483,1.02435848,3
863044,8.545704138,8.228484937,8.716465769,10.15425188,-15.6008,1.891264595,0.3172192017,-1.608547744,-1.437786114,26.53300598,29.14724024,0.07691789524,0.9868064664,1.012207504,3
891524,8.431066639,8.254414859,8.652691267,9.976714622,-15.3858,1.64744051,0.1766517793,-1.545647983,-1.324023355,7.998646978,14.09459131,0.0674779433,0.9609056166,1.10475741,3
