UDG ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
794051,8.395366111,9.474807915,9.509549984,10.48822492,-16.9917,-0.2194356596,-9.316340515,-1.079441804,-2.092858811,-0.9786749376,7.794130691,110.8606055,0.8430617666,0.3882536753,0.1817733277,0.8619049987,0.9238531051,0.9661624369,-0.1209769022,1.049446845,1.217024655,0.233565,0.185983,-0.003799,-0.140857,3
794806,8.554155203,9.169347916,9.263662962,10.61335704,-16.4926,-1.127484641,-9.903749561,-0.6151927135,-2.059201838,-1.349694078,6.699930335,53.59343676,0.4852061268,0.3285353806,0.3582923733,0.8935812793,0.8565566694,0.572801045,-0.06103887312,1.007925032,1.044027236,0.185371,0.146869,0.017882,0.023445,3
796335,8.329472998,9.319342693,9.361666142,10.57916577,-16.1278,0.04462912071,-9.765847172,-0.9898696951,-2.249692776,-1.217499633,13.70509812,106.5830355,0.2903975999,0.3141127793,0.5171945706,0.9804333441,0.9637258829,0.5101101125,0.1651418214,0.9419144935,0.9631368852,0.298618,0.284104,-0.001051,0.011522,3
797684,8.201645364,9.37794338,9.405959184,10.54480065,-16.3966,-1.01489847,-9.371960865,-1.176298017,-2.343155287,-1.138841466,2.747856213,149.7009882,0.6775267432,0.2855964359,0.2055948719,0.9652046999,0.9477828186,0.5642641167,-0.1837821245,0.7403155863,1.138147189,0.074906,0.077159,-0.000508,0.009641,3
798070,8.326225271,9.044143163,9.120223281,10.60730466,-15.7914,-0.5763010624,-9.876569488,-0.7179178915,-2.281079386,-1.487081377,4.796755678,34.80266185,0.6557455261,0.5125908656,0.4325491098,0.9761807234,0.8751360291,0.2825138694,0.04482987477,0.8773856502,0.920397732,0.184151,0.170512,-0.0063,0.020582,3
798208,8.577814815,9.354173945,9.421377205,10.53243387,-16.761,0.03593449497,-10.0123956,-0.7763591298,-1.954619058,-1.111056668,18.22439449,32.99084992,0.06173723695,0.1329480854,0.5229295425,0.9798849638,0.8511638762,0.2323322175,0.1602726975,0.869024005,0.9267360516,0.251047,0.204974,0.003282,0.018812,3
798661,8.442729128,9.161223327,9.237210887,10.56582401,-15.8263,-0.08835926951,-10.32529542,-0.7184941986,-2.123094886,-1.328613127,5.785918772,47.54302026,0.3669901839,0.3744154474,0.5303098999,0.9966837179,0.9889162467,0.3841978128,0.05781255712,0.9053846967,0.9206258776,0.119902,0.081841,-0.023662,-0.159968,3
798863,8.273527371,9.182893475,9.233353114,10.57290344,-16.0903,-0.07377187226,-9.882006538,-0.9093661046,-2.299376065,-1.339550322,3.614625832,104.0455167,0.1215919276,0.1886351768,0.5162809424,0.9044620599,0.7515871835,0.3703132456,-0.04964797229,1.062893578,1.114186628,0.145198,0.108331,-0.004568,0.00362,3
799128,8.255649333,9.267714924,9.308024484,10.56625933,-16.4829,-0.6019689639,-9.668548155,-1.01206559,-2.310610001,-1.25823485,4.239507538,40.91089937,0.07207671781,0.1653751124,0.6016586325,0.8978304244,0.7935805113,0.4399657228,-0.04733157393,1.045973578,1.097926471,0.194742,0.17808,0.001152,0.009922,3
799303,8.356764416,9.245379454,9.298164336,10.55986822,-16.4248,-0.6535942291,-9.51194876,-0.8886150375,-2.2031038,-1.261703881,8.486167825,60.24447687,0.1452082319,0.2055247766,0.5095308484,0.9934479437,0.9709311389,0.3294237826,-0.06201403727,1.029973112,1.080770516,0.101435,0.085056,-0.007907,-0.108616,3
800414,8.224272542,9.135733314,9.185963677,10.57959329,-16.0154,-1.749285045,-9.557914643,-0.9114607716,-2.355320749,-1.393629615,14.013833,133.7940031,0.06366929067,0.1592867945,0.618742605,0.9571266135,0.9155105928,0.4816473351,0.0717343084,0.9044899382,0.9999592545,0.272083,0.26583,-0.013376,0.048138,3
800465,8.308188354,9.253083875,9.299785169,10.55562115,-16.6501,-0.9871850309,-9.473497492,-0.9448955209,-2.2474328,-1.255835985,16.65038734,165.9783767,0.1874383268,0.2458306124,0.5280450568,0.9703827146,0.9426663508,0.4934636913,0.1117774593,0.87171942,1.012546715,0.237763,0.222747,0.000293,0.028162,3
801676,8.42373446,9.447809689,9.48706804,10.40258693,-16.5505,-0.5201549636,-9.537729062,-1.024075229,-1.978852473,-0.9155188927,44.7893006,110.7864878,0.5972144156,0.3707282228,0.3278178994,0.9702091394,0.9430701538,0.4968652207,-0.3693190945,0.5882845489,0.7636144169,0.247795,0.234123,-0.003831,0.005397,3
803469,8.452392009,9.278350809,9.338781798,10.51403941,-16.7045,-0.2685336571,-9.74967204,-0.8259587992,-2.061647403,-1.175257614,11.08993971,56.23090586,0.6805864023,0.3191085564,0.2306716959,0.9241818287,0.8199431865,0.4102588952,-0.09671313299,1.104122948,1.078623189,0.296774,0.271264,0.008339,-0.069945,3
803831,8.481947253,9.148180963,9.232992503,10.53304066,-16.6228,-0.5102521781,-9.691928238,-0.6662337102,-2.051093409,-1.300048159,2.068519264,38.48244719,0.4532419342,0.364316198,0.4296679381,0.9645297182,0.8586252418,0.3212153653,0.1877571303,0.9260734501,1.034150601,0.061597,0.056461,-0.004561,-0.163643,3
804700,8.450537772,9.19612749,9.267878083,10.53009996,-16.6295,-0.4036149179,-9.62803429,-0.7455897184,-2.079562192,-1.262221882,14.10594689,51.55277349,0.09940907608,0.1200892793,0.3640905257,0.9694466701,0.9307253335,0.451794957,0.1078272829,0.7764718384,1.023247448,0.317535,0.304825,-0.012616,-0.085841,3
804880,8.294660333,9.296181998,9.33743657,10.49508527,-16.3711,0.0260862775,-9.521238146,-1.001521666,-2.200424934,-1.157648696,19.16725014,92.26949323,0.1722341426,0.2180619394,0.48983875,0.9845662555,0.9403956873,0.3462101661,0.09915470517,0.8722244616,0.9953538186,0.235401,0.210784,0.011359,-0.00383,3
805443,8.564770268,9.213113852,9.301153357,10.49146118,-16.7414,-0.197162543,-9.686707712,-0.6483435832,-1.926690913,-1.190307824,6.413823034,79.42308475,0.1617981401,0.1820123377,0.4213121598,0.981883783,0.8734346236,0.2436449355,-0.01129638377,0.9778242432,0.9528763613,0.197472,0.139323,-0.002202,0.027107,3
806241,8.239320812,9.366213295,9.397485736,10.48134611,-16.142,0.1994730127,-9.52958288,-1.126892483,-2.242025301,-1.083860377,13.22160997,177.3823273,0.2484325982,0.2562460457,0.4610890953,0.8427990724,0.8492643158,0.694705714,0.2718111193,0.850106794,0.9640782635,0.262196,0.267882,0.003489,0.018602,3
806516,8.240705217,8.846857032,8.942951758,10.54911373,-15.8083,0.01620704216,-10.03253807,-0.606151815,-2.308408515,-1.606161973,1.230067107,60.24134771,0.8226596252,0.5633852704,0.3166044452,0.9271265168,0.8534247848,0.4590529271,0.03464105896,0.9337885031,0.9223630825,0.151219,0.164572,0.023455,0.023641,3
806670,8.296471978,9.261036333,9.305772609,10.50702284,-16.2799,-1.1617722,-9.709906051,-0.964564355,-2.210550861,-1.20125023,13.74214915,107.5008146,0.1066444963,0.1392349308,0.4069510512,0.9556458771,0.9252863917,0.5255900698,-0.1430324577,0.8892772343,1.072557282,0.218563,0.182876,0.008916,-0.147734,3
806950,8.398507182,9.253459164,9.310231526,10.49716436,-16.4997,-0.6542469922,-9.687878785,-0.8549519823,-2.098657177,-1.186932832,15.83707299,105.6021751,0.4756075753,0.27450676,0.2997568457,0.9660722681,0.9344172902,0.4916360391,0.02070999764,0.9099580835,0.9933997688,0.298184,0.270475,-0.000883,0.00654,3
809745,8.488246168,9.165256133,9.248175366,10.49366119,-16.4672,-0.5190331009,-9.701733247,-0.6770099648,-2.005415025,-1.245485827,11.40721013,8.477962908,0.1917616082,0.1877958412,0.3925286602,0.9693047835,0.6602626024,0.1564450408,-0.01446365232,0.9547258778,1.126016164,0.366599,0.31857,-0.001337,-0.044546,3
810900,8.350479293,9.214809993,9.270443922,10.47488336,-16.3301,-0.2547154795,-9.504857313,-0.8643307001,-2.124404072,-1.204439443,13.43235226,26.1310375,0.3447036802,0.3191161167,0.4642657035,0.9381793143,0.8432241402,0.4026598646,0.06226242896,0.8607140103,0.9205384023,0.273064,0.260126,-0.002449,0.020566,3
811126,8.182095144,9.263884773,9.298446789,10.47101756,-16.1529,-1.139141616,-9.46748796,-1.081789629,-2.288922421,-1.172570775,6.490503886,84.69124284,0.7607246341,0.3591423769,0.2158184916,0.9981888388,0.99281994,0.3535449376,-0.04574844855,0.8915374286,0.8726095074,0.140577,0.16156,-0.00095,0.007653,3
811147,8.315797461,9.295213998,9.338518745,10.44393694,-16.2145,-0.2003519889,-9.923344977,-0.9794165374,-2.128139476,-1.105418192,7.060016357,66.18475564,0.3515469154,0.2775489093,0.3923685288,0.9053324328,0.8941929943,0.6458899198,-0.1495177759,1.047569941,1.297015561,0.098252,0.091006,0.005794,0.017855,3
812175,8.286731976,9.080787342,9.145497463,10.47964462,-16.0124,-0.08917080212,-9.964020759,-0.794055366,-2.192912645,-1.334147158,10.70392551,72.57133472,0.2055892062,0.2303709769,0.4653625385,0.9846026915,0.9222211699,0.2982597178,-0.02098905249,0.9011203314,1.071637757,0.274713,0.251694,0.01423,0.013394,3
812924,8.225558906,9.198035843,9.242003959,10.4531982,-16.1335,-0.1123208339,-9.644347914,-0.9724769371,-2.227639297,-1.211194243,8.739921218,66.83889275,0.1575399534,0.2074221662,0.4903248821,0.9005005583,0.7899382062,0.4282219199,-0.06142987273,0.8077262397,0.9489220493,0.195254,0.156763,0.00262,-0.000737,3
813074,8.284494822,9.093327151,9.156021415,10.47991317,-16.0609,-0.2776673451,-10.10088053,-0.8088323284,-2.195418351,-1.323891758,5.320250956,104.5218905,0.2954744714,0.3168206615,0.515787964,0.9975975067,0.9852956997,0.2829992096,0.02928423961,0.9675027625,1.016322501,0.166361,0.104379,0.00038,0.019703,3
814844,8.267571693,9.153983666,9.207021246,10.4644597,-16.0703,-0.272805302,-9.714759952,-0.8864119735,-2.196888004,-1.25743845,5.565908506,16.27412735,0.1400098142,0.2230545538,0.5671010151,0.9721155867,0.9544716022,0.5419122246,-0.002376923577,0.9520473035,1.091809501,0.208283,0.189002,-0.005644,0.015205,3
817622,8.203464036,9.263350219,9.29962738,10.4150412,-15.9973,0.122371883,-10.07450287,-1.059886183,-2.211577165,-1.115413821,6.466746331,90.81461219,0.3195438432,0.2926897208,0.446673497,0.9348559207,0.9022290967,0.552262734,-0.08962445629,1.000773594,1.012645429,0.163528,0.145118,0.013697,-0.203998,3
824300,8.425660175,9.266617837,9.325129495,10.32604303,-16.3662,-0.239099462,-9.778631436,-0.8409576617,-1.900382853,-1.000913533,6.328669254,120.8421777,0.8728695511,0.3448461436,0.1402063037,0.9942746355,0.9855617321,0.4417056731,-0.01719643396,0.8954384368,0.9222107093,0.094417,0.0757,0.020094,-0.180588,3
824772,8.198414947,9.26657443,9.302194366,10.35584048,-16.002,0.1515728483,-9.71186971,-1.068159483,-2.157425531,-1.053646111,18.63405614,138.0678198,0.7674220459,0.4157544138,0.2516589172,0.9983433268,0.9932093546,0.3477661294,-0.2354829182,0.7227089627,1.009662721,0.166373,0.144465,0.001716,0.008707,3
119,8.364215104,8.561192891,8.774807173,10.4386583,-16.1151,2.553759698,-9.9848842,-0.1969777877,-2.074443192,-1.663851124,30.47810304,106.2987688,0.1194025864,0.1722552533,0.474892161,0.9690967542,0.9398005737,0.4911107792,0.1774691187,0.7996114374,0.9444833983,0.299539,0.208362,0.005552,-0.006196,3
202,8.335725662,8.981093681,9.069680708,10.02307525,-16.4265,3.545074732,-9.67150032,-0.645368019,-1.687349587,-0.9533945409,7.343004106,52.90174543,0.3604709182,0.2896134346,0.4030292743,0.898720519,0.8708738195,0.5948044903,0.08961021479,0.9479648192,1.029767852,0.184679,0.180858,0.005077,0.003909,3
64190,8.251658956,6.766269163,8.265635111,9.277898847,-15.7779,4.125957209,-12.13384099,1.485389793,-1.026239891,-1.012263736,2.563136816,0.5090497515,0.3844436469,0.3296433593,0.4418159126,0.8041903029,0.725517446,0.5201977764,0.2965856013,0.9781369774,0.9212439965,0.11407,0.081383,0.001473,0.003553,3
96821,8.497938299,8.205621068,8.676953277,10.26964559,-16.3272,3.695731521,-10.01800758,0.2923172301,-1.771707291,-1.592692312,19.43722634,65.19188206,0.4836730646,0.3533113903,0.3902092893,0.964455657,0.9350739427,0.5064443963,0.2287266778,0.8891586224,0.9204596603,0.323366,0.309924,-0.009275,0.008587,3
117317,8.735637454,8.10000809,8.826037972,10.35841727,-16.3285,3.276054013,-10.39543137,0.6356293638,-1.622779819,-1.532379301,27.16392934,9.063192239,0.6727294036,0.2519119889,0.1815594586,0.9681574332,0.8896904995,0.3534013437,0.006622858974,0.9520707075,1.002020404,0.138021,0.072762,-0.002462,-0.14211,3
117321,8.381135601,8.485854462,8.73767369,10.35462431,-15.8389,1.685960415,-10.05697666,-0.1047188614,-1.973488704,-1.616950615,28.51519861,181.4210864,0.2444132752,0.3120718124,0.577542505,0.9794002061,0.945611352,0.4215817882,0.05952544362,0.8244224531,0.9474995455,0.213414,0.163184,0.0013,-0.162214,3
117327,8.193820026,8.317166725,8.56088779,10.27052765,-15.7881,1.793023559,-10.0835031,-0.1233466991,-2.07670762,-1.709639855,24.3669109,113.2895618,0.3230999188,0.2850833972,0.4304992868,0.9622918235,0.9455525655,0.5750953419,-0.2136325232,0.8747558378,1.0298166,0.165627,0.141508,-0.00385,0.014335,3
117332,8.401307507,8.060805113,8.564635807,10.20636392,-15.8933,3.668225629,-10.40952385,0.3405023936,-1.80505641,-1.64172811,26.9121539,67.08995728,0.2876054945,0.3030355432,0.5004628154,0.4645193828,0.480139751,0.5876827645,0.5222895473,0.6962526143,0.7795865402,0.203872,0.16008,-0.038695,-0.144068,3
117347,8.286381185,8.471554229,8.689793022,10.04572683,-15.3255,2.264450446,-10.33818934,-0.1851730438,-1.759345644,-1.355933807,0.9090790467,13.34281231,0.5005078332,0.3028699608,0.3174736382,0.9588823475,0.7778475685,0.2563027088,-0.2041052823,0.8875449758,1.007413209,0.150131,0.16187,0.005441,0.008293,3
117414,8.346469669,7.439332694,8.397174384,9.670344703,-15.3644,2.61184409,-11.55048474,0.9071369749,-1.323875035,-1.27317032,5.683584372,14.23377813,0.6335394912,0.3271099647,0.2632661455,0.9896775741,0.90173933,0.2130392773,0.02571368475,1.015605509,1.02919058,0.116805,0.097408,0.004359,-0.199109,3
117422,8.203541258,7.764362966,8.338281011,9.676359708,-15.2467,3.834210041,-10.36394758,0.4391782917,-1.472818451,-1.338078698,7.2636941,8.870076576,0.1719781648,0.158077383,0.3512765014,0.6073502805,0.4373103801,0.390987687,0.117632392,0.9228511779,0.9315016863,0.141307,0.128711,-0.00019,0.004736,3
117491,8.476400946,7.136053628,8.495796541,9.187652893,-15.9186,4.930041538,-11.01230056,1.340347318,-0.7112519464,-0.6918563515,3.736260663,2.864681193,0.5629849515,0.2919094557,0.2688979739,0.5950350023,0.4107454134,0.3716502252,0.1639620086,1.040445917,1.025059517,0.234651,0.163397,-0.002647,0.010516,3
198201,8.252935735,8.512604056,8.702924751,10.33568636,-15.7198,2.651779452,-10.2482791,-0.2596683206,-2.082750627,-1.632761612,3.902364226,84.77533076,0.1439689657,0.2121270624,0.529302841,0.8903167798,0.5741759298,0.2461506926,0.07006684784,0.8759460438,0.9481174872,0.171493,0.148452,0.005063,-0.162732,3
198216,8.358659365,8.915045894,9.02148296,9.894453741,-15.9419,3.276439478,-9.793292133,-0.5563865291,-1.535794376,-0.8729707812,5.35382447,5.785401901,0.3351774048,0.1361931789,0.1936138729,0.9496881391,0.8257445946,0.3369591714,0.04370851254,1.00043678,1.005970654,0.178416,0.188125,-0.007943,0.013805,3
229958,8.69180458,7.620774671,8.727199173,10.32406137,-15.9024,2.813044673,-11.16599686,1.071029909,-1.632256789,-1.596862196,65.11740115,76.59391551,0.1824387937,0.2324398229,0.5059096916,0.9409392508,0.9382780968,0.6796300345,0.2360681521,0.8508585806,0.9857847821,0.044487,0.036058,-0.007079,-0.170102,3
242812,8.33884683,8.760353934,8.899877993,10.06058303,-16.6705,3.559154241,-9.418945406,-0.421507104,-1.721736199,-1.160705036,14.5137712,25.01895114,0.2300800466,0.2897793181,0.5538553222,0.9302203258,0.9289237912,0.687119036,0.2216207414,0.8639039104,0.9014677151,0.210699,0.194669,0.038516,-0.150203,3
264904,8.587203763,8.67960596,8.936887717,10.22663578,-16.8863,3.968195448,-10.0325414,-0.09240219714,-1.63943202,-1.289748065,11.27439338,15.05998337,0.5611188383,0.3427409474,0.3226618602,0.9437664213,0.7901733609,0.3147096991,0.1065351303,0.8799914085,1.029237869,0.254234,0.250223,0.0071,0.023131,3
275556,8.781163568,8.143032552,8.871095076,10.50309394,-16.3579,2.646054461,-10.46205959,0.6381310153,-1.721930374,-1.631998865,29.39664013,45.01697704,0.33159987,0.1844059279,0.2663781806,0.842869202,0.7757366176,0.5307578161,-0.1052178187,1.004523076,1.064425737,0.086095,0.081775,-0.005059,0.017961,3
275569,8.303091694,7.879236023,8.441971702,10.034637,-15.6188,3.529042692,-10.44512932,0.423855671,-1.731545306,-1.592665298,5.175612411,49.89477414,0.5042356088,0.2505962458,0.256672285,0.9406271522,0.8708679443,0.4451423253,0.05365384358,0.8958720747,1.030078757,0.098869,0.105244,-0.002207,-0.175664,3
307497,8.610006488,8.850580103,9.047772525,10.41820616,-16.5106,2.542387875,-10.22539863,-0.2405736153,-1.808199669,-1.370433632,71.43762976,141.1438855,0.188810136,0.2473671564,0.5291781532,0.9348730941,0.9071473953,0.568974202,0.2183294556,0.8761864917,0.9497695491,0.294692,0.311981,-0.00185,-0.123371,3
307502,8.894940378,8.349707899,9.003826354,10.14189362,-16.6766,3.457128249,-10.73811874,0.5452324789,-1.246953244,-1.138067269,36.49074045,43.37589984,0.1792100482,0.2428987439,0.5358771614,0.9594466355,0.9274013121,0.5097066247,0.1334230419,0.779482858,0.9526390198,0.172082,0.173441,0.001136,-0.121081,3
329515,8.600236326,8.909230746,9.082683392,10.36343141,-16.6786,3.259605402,-10.10891666,-0.3089944199,-1.763195088,-1.280748021,19.50980911,72.33538643,0.1324271297,0.1900812706,0.4955583445,0.9458710281,0.8945831683,0.4788591973,0.1648067126,0.8017118962,1.011478787,0.108497,0.091207,0.004164,-0.143116,3
338451,8.592312422,8.945819556,9.105113255,10.40349537,-16.659,3.676587325,-9.874848299,-0.3535071345,-1.811182952,-1.298382118,2.490196054,62.55962044,0.3026342573,0.2825580913,0.4471436995,0.9689339089,0.9158681262,0.4084755688,0.05595604528,0.8614400932,1.046175542,0.246579,0.16739,-0.002231,0.001801,3
345880,8.576786203,8.06118036,8.69241876,10.32529083,-15.9529,3.475055224,-10.57156278,0.5156058434,-1.748504626,-1.632872069,7.074750298,96.61954146,0.4471406037,0.3942693041,0.4770513566,0.9178134519,0.9104570982,0.6587163149,0.1705635597,0.9214529751,0.9949666212,0.070485,0.054234,0.000712,-0.144708,3
355736,8.867209604,8.068090944,8.931222317,10.06739266,-16.8277,4.241404747,-10.87583598,0.7991186598,-1.20018306,-1.136170347,25.9693375,2.337707914,0.414042718,0.2279682523,0.2785310542,0.6904823699,0.5540276846,0.4455685611,0.2295943277,0.9837688557,0.9838059398,0.265608,0.352935,0.015232,0.048929,3
368849,8.32045315,9.074441364,9.14492342,10.22931781,-16.1285,2.299863594,-9.74080672,-0.7539882144,-1.908864655,-1.084394385,35.44334244,60.43188196,0.9221564218,0.4318805013,0.1391231683,0.9915024549,0.978788745,0.4422887672,-0.05615690383,0.8091106995,1.050175462,0.23621,0.200735,-0.001225,0.010349,3
368850,8.240279716,8.202071693,8.522625744,10.30004895,-15.2881,2.154202454,-10.48160546,0.03820802259,-2.059769234,-1.777423205,7.195157163,36.74872938,0.2595135864,0.2637836828,0.4619418759,0.8002074079,0.6969968664,0.4856855163,0.2269063234,0.9927645156,0.8693497474,0.100949,0.080521,-0.006165,0.011226,3
368857,8.438456941,7.674480142,8.507457197,10.03636913,-15.3341,3.123643682,-10.90173945,0.7639767996,-1.597912191,-1.528911935,19.47344818,28.84676606,0.1484036217,0.1858723775,0.4531524011,0.9408898912,0.7767001007,0.3090747399,0.09758870608,0.9473541325,0.9169441532,0.146038,0.081119,-0.001541,0.002493,3
375085,8.465175762,8.867427308,9.012327838,10.10889593,-16.6209,2.969987518,-9.786779403,-0.4022515465,-1.643720165,-1.096568089,29.98329602,25.28872284,0.5414660446,0.2526501034,0.240293896,0.8841210135,0.7589096897,0.4219149719,0.2431081764,0.8802770103,0.9865488494,0.335033,0.221595,-0.004193,-0.007733,3
382218,8.507821385,8.843853655,9.008588076,10.23381642,-16.2385,2.783260896,-9.83900046,-0.3360322695,-1.725995034,-1.225228344,16.80205886,38.40798437,0.6032710017,0.2709544685,0.2282678473,0.9248086878,0.8649271019,0.4913855124,0.1861294312,0.9701958178,1.027034204,0.10143,0.086507,0.005896,-0.152758,3
386275,8.389417806,8.551200395,8.778829306,10.37871939,-16.1005,3.060990208,-9.974471184,-0.16178259,-1.989301588,-1.599890088,23.92046397,72.07122674,0.0572228967,0.1250423776,0.5115626949,0.9630047136,0.9076856087,0.4239418918,0.01883018651,0.8102688079,0.8651434181,0.283472,0.209212,-0.013964,-0.128638,3
388552,8.19582892,7.602522417,8.294503802,10.22209544,-14.8905,3.098919549,-10.95173248,0.593306503,-2.026266518,-1.927591636,38.73753976,77.98675467,0.2705698208,0.2378971232,0.4021539139,0.7588453437,0.6721289722,0.5117258998,0.2539142888,0.7960064046,0.806797322,0.178754,0.17685,-0.004505,-0.130636,3
404824,8.236073269,8.221688327,8.529970349,10.14296376,-15.4348,3.880455454,-10.26431097,0.01438494141,-1.906890491,-1.61299341,9.00040976,31.2332527,0.2074915634,0.2705868682,0.5493124871,0.9007687285,0.8194752967,0.4745829072,0.07926883536,0.7881023365,0.9973194023,0.167509,0.132948,-0.015465,-0.156715,3
411454,8.429509123,8.786823992,8.9449521,10.2338463,-15.8636,3.31684098,-10.16624479,-0.357314869,-1.804337182,-1.288894205,42.4800511,91.18949287,0.2563987671,0.2732077513,0.4836713028,0.7295802843,0.595740518,0.4515735813,0.196586809,0.7607667483,0.9800234762,0.346926,0.290499,0.000529,-0.006676,3
411458,8.343626761,8.040831509,8.519130398,10.0959639,-15.2969,2.460228166,-10.34011884,0.302795252,-1.752337139,-1.576833501,0.870350424,29.47791347,0.6043644232,0.3683466794,0.3205660452,0.9266134505,0.8613601334,0.4771824159,0.02286891172,0.9677753736,0.9857411115,0.054888,0.051454,-0.003303,-0.149846,3
413381,8.434051492,7.424501128,8.474584589,9.851583183,-15.528,4.571383624,-11.90213977,1.009550364,-1.417531691,-1.376998594,19.7095183,7.081473265,0.7986513686,0.3625137512,0.1953054437,0.9003905144,0.675503172,0.3047084028,-0.07132090628,1.06106531,1.084395902,0.184153,0.131845,-0.006431,0.012459,3
416720,8.330886277,8.582599182,8.775759346,10.22212429,-15.8219,3.090834493,-10.01245562,-0.251712905,-1.891238014,-1.446364945,3.06380635,23.13229424,0.5649426539,0.3262789982,0.3029023908,0.9086383352,0.8913330464,0.6234386625,0.05169694481,0.9297747699,0.9371480118,0.137453,0.066822,-0.005219,0.011373,3
419630,8.300165482,8.60299974,8.77849041,10.12642153,-15.6933,3.513401947,-10.0285283,-0.3028342576,-1.826256051,-1.347931122,34.37116222,89.63535809,0.1610400684,0.2412455159,0.5673922569,0.8827698018,0.8649634627,0.6281060373,0.2776122145,0.7604611751,1.017077049,0.280707,0.309356,-0.001007,0.015227,3
421560,8.515399629,8.984712662,9.111616654,10.30083285,-16.3107,1.856139634,-10.06137995,-0.4693130335,-1.785433224,-1.189216198,29.25262292,81.50470736,0.4892709829,0.3307342617,0.3580591349,0.9964939034,0.9791543814,0.2859424001,0.02520818527,0.7410765807,0.8334867692,0.202519,0.181472,-0.0021,0.022484,3
422762,8.617423319,8.067827176,8.725345389,10.04976352,-15.925,3.976487714,-10.49537136,0.5495961434,-1.432340203,-1.324418133,24.2485926,29.18770319,0.2912771789,0.2046899426,0.3261937259,0.9058195349,0.8492159258,0.518568527,0.138438849,0.8856441207,0.9996640098,0.1974,0.14424,0.022806,-0.141795,3
425722,8.36985864,9.090932056,9.166506641,10.40634055,-16.6353,2.967942573,-9.632549883,-0.7210734155,-2.036481911,-1.23983391,11.89862366,95.88636989,0.3416274656,0.263606976,0.3793634811,0.9497287177,0.7742197151,0.2814347457,-0.2079717514,1.086097789,0.8619227188,0.116821,0.088923,-0.02781,-0.146691,3
427214,8.730802915,8.968476315,9.166729417,10.49594582,-16.9389,2.473886426,-9.991505948,-0.2376734004,-1.765142909,-1.329216406,58.4769031,108.8842849,0.1074534744,0.1744163657,0.5105059975,0.9614820285,0.931882147,0.5141635905,0.1448015556,0.9527315377,0.9933365484,0.329987,0.271984,-0.009131,0.024629,3
428180,8.386210056,9.478349196,9.512128152,10.44420432,-16.8299,2.405165799,-9.421363276,-1.09213914,-2.05799426,-0.9320761642,12.08455496,64.90906235,0.6549850274,0.4824981617,0.3998028797,0.9869022484,0.9711301284,0.4689846828,0.007994319557,0.8713795079,0.9699940527,0.15897,0.152576,-0.006644,0.003488,3
428184,8.365519892,8.926842108,9.032211121,10.16381591,-16.2581,2.82189323,-9.923192231,-0.5613222155,-1.798296017,-1.131604788,7.624984449,33.56841675,0.6030903881,0.1639763162,0.134851061,0.7884584909,0.4507384877,0.261546477,-0.05977986721,0.9491151477,1.051698114,0.236753,0.214377,0.00212,0.003347,3
429479,8.726412281,8.562039272,8.95298634,10.18631209,-16.3297,4.020157075,-10.52746668,0.1643730097,-1.459899807,-1.233325748,59.61395465,19.30701094,0.3869289042,0.3015811395,0.3981533817,0.9625941543,0.920299478,0.4637268473,0.1019486656,0.8721515408,1.060139561,0.451379,0.239962,-3.6e-05,0.011683,3
443055,8.223462016,9.256193444,9.294710411,10.29343036,-16.3579,2.949425008,-9.622910558,-1.032731428,-2.069968345,-0.9987199503,22.15989208,46.07976585,0.6551026064,0.3952469007,0.3122081106,0.8931421678,0.6759325435,0.3172490001,0.01573749673,0.9489187348,0.933406658,0.201145,0.169294,0.003742,0.009787,3
447917,8.310004981,8.128547959,8.529715374,10.07483929,-15.2729,2.587495156,-10.4613344,0.1814570222,-1.764834307,-1.545123914,1.4451638,25.2170656,0.1307335819,0.1188960704,0.3087748565,0.9231568127,0.7419518188,0.3192803413,0.2924354579,0.9081126069,0.8242301288,0.213946,0.063835,0.004069,-0.172505,3
458475,8.332036575,8.768608674,8.904045124,10.21124952,-16.3305,3.744837167,-9.901755069,-0.4365720996,-1.879212942,-1.307204392,4.770275226,40.49026036,0.8441579682,0.4537957205,0.2188071918,0.9149467604,0.8173804049,0.4325886615,0.1546728065,0.8158157037,0.8172359702,0.119186,0.110857,0.006281,0.012527,3
468596,8.710126985,7.63672718,8.74533656,9.461156051,-16.4845,6.015526071,-10.47510635,1.073399805,-0.7510290658,-0.7158194905,6.932202223,9.034558415,0.3612566295,0.281810181,0.3905534589,0.6754342417,0.4314676202,0.331542842,0.2556029838,0.9014116938,0.9044475693,0.208877,0.243802,-0.000504,0.025279,3
470350,8.25110567,8.270030033,8.561700918,9.597685839,-15.9406,3.543135527,-10.33706996,-0.01892436211,-1.346580168,-1.035984921,7.429785467,11.04831621,0.8309160274,0.4384492422,0.2200646054,0.9317958813,0.9101516112,0.5943873847,-0.2483808965,0.8596201768,0.9699896188,0.299162,0.284592,0.04409,-0.717428,3
